VendorNumber,InvoiceDate,PODate,PayDate,Freight,Approval,IDInvoicePurchases,IDPurchases
90017,2016-10-25,2016-10-02,2016-11-20,1.37,,4381,4381
90037,2016-10-17,2016-10-07,2016-11-22,0.44,,4382,4382
9819,2016-10-21,2016-10-05,2016-11-22,174.68,,4383,4383
8892,2016-10-21,2016-10-07,2016-11-23,212.67,,4384,4384
9260,2016-10-20,2016-10-03,2016-11-28,0.47,,4385,4385
9165,2016-10-23,2016-10-06,2016-11-20,1033.36,,4386,4386
90010,2016-10-20,2016-10-06,2016-11-26,8.83,,4387,4387
1587,2016-10-23,2016-10-02,2016-11-22,53.2,,4388,4388
90024,2016-10-24,2016-10-02,2016-11-22,45.04,,4389,4389
1601,2016-10-22,2016-10-04,2016-11-20,5.54,,4390,4390
90057,2016-10-22,2016-10-02,2016-11-20,0.6,,4391,4391
9622,2016-10-25,2016-10-05,2016-12-02,8.78,,4392,4392
9625,2016-10-25,2016-10-03,2016-11-29,34.84,,4393,4393
3664,2016-10-20,2016-10-03,2016-11-21,553.08,,4394,4394
9815,2016-10-18,2016-10-02,2016-11-22,462.0,,4395,4395
90058,2016-10-20,2016-10-02,2016-11-24,15.17,,4396,4396
60,2016-11-01,2016-10-12,2016-11-28,11.71,,4397,4397
105,2016-11-01,2016-10-10,2016-12-05,0.96,,4398,4398
4466,2016-10-27,2016-10-09,2016-11-30,8.64,,4399,4399
388,2016-11-01,2016-10-09,2016-12-08,2.66,,4400,4400
480,2016-10-25,2016-10-10,2016-11-30,1594.27,Frank Delahunt,4401,4401
516,2016-10-26,2016-10-11,2016-12-01,120.52,,4402,4402
90059,2016-10-26,2016-10-09,2016-12-09,4.66,,4403,4403
1003,2016-10-24,2016-10-11,2016-12-02,0.31,,4404,4404
1128,2016-10-25,2016-10-10,2016-11-26,1316.02,Frank Delahunt,4405,4405
1189,2016-10-30,2016-10-13,2016-11-30,14.41,,4406,4406
1273,2016-10-24,2016-10-11,2016-11-30,20.98,,4407,4407
11567,2016-10-28,2016-10-14,2016-12-04,544.4,,4408,4408
90046,2016-10-24,2016-10-09,2016-12-04,3.67,,4409,4409
1485,2016-10-28,2016-10-12,2016-11-25,121.8,,4410,4410
2876,2016-10-30,2016-10-13,2016-12-10,0.31,,4411,4411
4380,2016-10-26,2016-10-10,2016-11-25,31.38,,4412,4412
1392,2016-10-28,2016-10-12,2016-12-11,1479.51,Frank Delahunt,4413,4413
90047,2016-10-24,2016-10-09,2016-11-29,35.59,,4414,4414
2242,2016-10-31,2016-10-14,2016-12-08,146.79,,4415,4415
1590,2016-10-30,2016-10-09,2016-12-07,128.35,,4416,4416
3960,2016-10-25,2016-10-12,2016-12-05,6150.68,Frank Delahunt,4417,4417
2555,2016-10-26,2016-10-13,2016-11-29,241.66,,4418,4418
2450,2016-10-30,2016-10-13,2016-11-28,9.41,,4419,4419
2496,2016-10-30,2016-10-13,2016-11-28,12.4,,4420,4420
17037,2016-10-28,2016-10-13,2016-12-08,3.75,,4421,4421
3252,2016-10-26,2016-10-13,2016-12-05,1015.28,,4422,4422
2561,2016-10-29,2016-10-11,2016-12-08,332.0,,4423,4423
1655,2016-10-29,2016-10-09,2016-12-08,17.83,,4424,4424
17031,2016-10-29,2016-10-11,2016-11-25,38.08,,4425,4425
90011,2016-10-24,2016-10-09,2016-12-10,4.36,,4426,4426
9744,2016-10-31,2016-10-13,2016-12-07,76.27,,4427,4427
90051,2016-11-01,2016-10-10,2016-12-06,2.2,,4428,4428
3924,2016-10-26,2016-10-14,2016-11-27,233.4,,4429,4429
3950,2016-10-29,2016-10-09,2016-12-09,0.18,,4430,4430
90053,2016-10-29,2016-10-12,2016-11-25,3.31,,4431,4431
17032,2016-10-26,2016-10-11,2016-11-30,4.34,,4432,4432
12546,2016-10-27,2016-10-12,2016-12-02,1788.38,Frank Delahunt,4433,4433
4550,2016-10-26,2016-10-10,2016-12-11,9.18,,4434,4434
4692,2016-10-26,2016-10-10,2016-12-11,162.06,,4435,4435
90032,2016-10-31,2016-10-12,2016-12-11,6.39,,4436,4436
4848,2016-10-25,2016-10-12,2016-11-28,16.35,,4437,4437
4950,2016-10-27,2016-10-09,2016-11-25,17.2,,4438,4438
8352,2016-10-30,2016-10-11,2016-12-03,193.59,,4439,4439
9552,2016-10-30,2016-10-13,2016-11-27,859.32,,4440,4440
10000,2016-10-28,2016-10-13,2016-12-03,342.67,,4441,4441
5270,2016-11-01,2016-10-11,2016-12-03,15.0,,4442,4442
5455,2016-10-26,2016-10-10,2016-12-07,11.1,,4443,4443
4425,2016-10-25,2016-10-11,2016-11-26,2532.76,Frank Delahunt,4444,4444
5992,2016-10-25,2016-10-09,2016-12-02,27.43,,4445,4445
6213,2016-10-26,2016-10-10,2016-12-02,221.38,,4446,4446
8112,2016-10-25,2016-10-10,2016-11-30,1714.12,Frank Delahunt,4447,4447
6215,2016-10-30,2016-10-09,2016-11-29,4.77,,4448,4448
6355,2016-10-30,2016-10-11,2016-11-28,13.62,,4449,4449
6359,2016-11-01,2016-10-10,2016-11-27,34.14,,4450,4450
6785,2016-10-26,2016-10-13,2016-11-27,266.77,,4451,4451
6830,2016-10-26,2016-10-09,2016-12-03,18.77,,4452,4452
10754,2016-11-01,2016-10-14,2016-12-06,480.33,,4453,4453
17035,2016-10-26,2016-10-12,2016-12-11,2251.94,Frank Delahunt,4454,4454
9206,2016-10-24,2016-10-11,2016-12-03,20.06,,4455,4455
7153,2016-10-30,2016-10-14,2016-11-28,310.58,,4456,4456
90027,2016-10-24,2016-10-14,2016-11-27,2.0,,4457,4457
7154,2016-10-30,2016-10-10,2016-12-10,6.41,,4458,4458
7240,2016-10-25,2016-10-14,2016-12-02,5.73,,4459,4459
7245,2016-10-30,2016-10-09,2016-11-30,590.28,,4460,4460
7255,2016-10-25,2016-10-12,2016-11-26,20.93,,4461,4461
7239,2016-10-24,2016-10-11,2016-11-29,392.71,,4462,4462
10050,2016-11-01,2016-10-12,2016-12-11,11.46,,4463,4463
8004,2016-10-31,2016-10-11,2016-11-28,850.08,,4464,4464
660,2016-10-25,2016-10-11,2016-12-07,384.9,,4465,4465
17033,2016-10-30,2016-10-11,2016-11-29,44.37,,4466,4466
8150,2016-10-26,2016-10-14,2016-12-06,24.15,,4467,4467
98450,2016-11-01,2016-10-09,2016-12-11,14.85,,4468,4468
8320,2016-10-29,2016-10-09,2016-12-11,74.28,,4469,4469
3089,2016-11-01,2016-10-14,2016-12-08,141.79,,4470,4470
28750,2016-10-25,2016-10-12,2016-12-09,11.96,,4471,4471
2000,2016-11-01,2016-10-09,2016-11-28,7.65,,4472,4472
2000,2016-10-29,2016-10-10,2016-11-24,262.28,,4473,4473
99166,2016-10-31,2016-10-12,2016-12-05,5.78,,4474,4474
653,2016-10-25,2016-10-09,2016-12-04,119.02,,4475,4475
8673,2016-10-30,2016-10-13,2016-12-02,366.59,,4476,4476
12331,2016-10-30,2016-10-11,2016-11-29,1.3,,4477,4477
8664,2016-10-31,2016-10-11,2016-12-10,357.27,,4478,4478
8735,2016-10-30,2016-10-11,2016-12-03,5.66,,4479,4479
90056,2016-10-29,2016-10-12,2016-12-01,9.05,,4480,4480
172662,2016-10-24,2016-10-09,2016-11-30,5.45,,4481,4481
8920,2016-10-27,2016-10-10,2016-11-25,4.3,,4482,4482
28776,2016-10-30,2016-10-12,2016-12-10,3.34,,4483,4483
173357,2016-10-28,2016-10-14,2016-12-02,1.21,,4484,4484
90017,2016-10-25,2016-10-13,2016-11-29,0.97,,4485,4485
90037,2016-10-29,2016-10-11,2016-12-04,0.44,,4486,4486
9819,2016-10-31,2016-10-14,2016-12-02,164.59,,4487,4487
8892,2016-10-30,2016-10-10,2016-11-28,198.1,,4488,4488
9260,2016-10-28,2016-10-11,2016-12-04,6.62,,4489,4489
9165,2016-10-30,2016-10-13,2016-12-06,1452.26,Frank Delahunt,4490,4490
90010,2016-10-28,2016-10-12,2016-11-28,6.97,,4491,4491
1587,2016-10-27,2016-10-11,2016-12-07,48.96,,4492,4492
90024,2016-10-25,2016-10-11,2016-11-28,33.88,,4493,4493
1601,2016-10-26,2016-10-09,2016-12-08,30.93,,4494,4494
9622,2016-10-26,2016-10-09,2016-11-28,3.99,,4495,4495
9625,2016-10-31,2016-10-13,2016-12-06,31.34,,4496,4496
3664,2016-10-25,2016-10-10,2016-11-29,814.55,,4497,4497
9815,2016-10-30,2016-10-10,2016-12-07,448.82,,4498,4498
90058,2016-10-30,2016-10-09,2016-12-09,11.91,,4499,4499
60,2016-11-08,2016-10-17,2016-12-09,7.65,,4500,4500
105,2016-10-31,2016-10-17,2016-12-08,1.03,,4501,4501
4466,2016-11-07,2016-10-21,2016-12-11,8.7,,4502,4502
388,2016-11-07,2016-10-20,2016-12-14,7.27,,4503,4503
480,2016-11-06,2016-10-17,2016-12-02,2374.52,Frank Delahunt,4504,4504
516,2016-11-01,2016-10-18,2016-12-12,282.85,,4505,4505
2396,2016-11-02,2016-10-21,2016-12-14,0.26,,4506,4506
1265,2016-11-07,2016-10-19,2016-12-15,0.07,,4507,4507
1003,2016-11-06,2016-10-18,2016-12-16,0.16,,4508,4508
1128,2016-11-07,2016-10-19,2016-12-09,1447.93,Frank Delahunt,4509,4509
1189,2016-11-07,2016-10-17,2016-12-14,8.7,,4510,4510
1273,2016-11-02,2016-10-18,2016-12-09,20.65,,4511,4511
11567,2016-11-08,2016-10-21,2016-12-17,953.19,,4512,4512
90046,2016-11-05,2016-10-17,2016-12-08,1.8,,4513,4513
1485,2016-11-05,2016-10-18,2016-12-17,140.23,,4514,4514
2876,2016-11-08,2016-10-21,2016-12-04,0.24,,4515,4515
4380,2016-11-07,2016-10-19,2016-12-15,42.56,,4516,4516
1650,2016-11-04,2016-10-18,2016-12-06,3.27,,4517,4517
1392,2016-11-08,2016-10-17,2016-12-16,1525.32,Frank Delahunt,4518,4518
90047,2016-11-08,2016-10-20,2016-12-06,47.11,,4519,4519
2242,2016-11-01,2016-10-21,2016-12-11,131.54,,4520,4520
1590,2016-11-05,2016-10-21,2016-12-04,198.44,,4521,4521
3960,2016-11-03,2016-10-16,2016-12-14,7048.66,Frank Delahunt,4522,4522
2555,2016-11-01,2016-10-16,2016-12-06,118.04,,4523,4523
2450,2016-11-02,2016-10-21,2016-12-06,3.95,,4524,4524
2496,2016-11-05,2016-10-21,2016-12-04,12.14,,4525,4525
17037,2016-11-01,2016-10-17,2016-12-06,0.92,,4526,4526
3252,2016-11-05,2016-10-16,2016-12-08,1390.75,Frank Delahunt,4527,4527
2561,2016-11-04,2016-10-17,2016-12-10,394.32,,4528,4528
1655,2016-11-01,2016-10-18,2016-12-16,10.46,,4529,4529
17031,2016-11-04,2016-10-16,2016-12-04,20.17,,4530,4530
90011,2016-11-06,2016-10-18,2016-12-06,13.58,,4531,4531
9744,2016-11-07,2016-10-21,2016-12-14,139.31,,4532,4532
90051,2016-11-05,2016-10-16,2016-12-12,2.46,,4533,4533
3551,2016-11-05,2016-10-21,2016-12-18,0.59,,4534,4534
3924,2016-11-02,2016-10-20,2016-12-08,249.0,,4535,4535
3950,2016-11-08,2016-10-18,2016-12-03,0.78,,4536,4536
90053,2016-11-01,2016-10-20,2016-12-18,1.08,,4537,4537
17032,2016-11-07,2016-10-18,2016-12-10,4.38,,4538,4538
12546,2016-11-05,2016-10-20,2016-12-06,1905.45,Frank Delahunt,4539,4539
4550,2016-11-07,2016-10-21,2016-12-13,11.48,,4540,4540
4692,2016-11-04,2016-10-21,2016-12-03,190.53,,4541,4541
90032,2016-11-05,2016-10-18,2016-12-15,33.93,,4542,4542
4848,2016-11-03,2016-10-18,2016-12-18,13.15,,4543,4543
4950,2016-11-07,2016-10-20,2016-12-02,13.98,,4544,4544
8352,2016-11-07,2016-10-19,2016-12-13,201.05,,4545,4545
9552,2016-11-05,2016-10-18,2016-12-05,1365.09,,4546,4546
10000,2016-11-05,2016-10-17,2016-12-01,428.31,,4547,4547
5270,2016-11-06,2016-10-18,2016-12-18,17.37,,4548,4548
5455,2016-11-07,2016-10-19,2016-12-15,24.61,,4549,4549
4425,2016-11-06,2016-10-21,2016-12-06,3367.1,Frank Delahunt,4550,4550
5992,2016-11-08,2016-10-18,2016-12-06,32.05,,4551,4551
6213,2016-11-02,2016-10-21,2016-12-07,243.34,,4552,4552
8112,2016-11-03,2016-10-21,2016-12-04,2476.76,Frank Delahunt,4553,4553
6215,2016-11-02,2016-10-17,2016-12-12,5.39,,4554,4554
6355,2016-11-05,2016-10-20,2016-12-08,5.36,,4555,4555
6359,2016-11-02,2016-10-17,2016-12-17,11.01,,4556,4556
6785,2016-10-31,2016-10-17,2016-12-02,288.05,,4557,4557
6830,2016-11-06,2016-10-18,2016-12-16,14.89,,4558,4558
10754,2016-11-01,2016-10-16,2016-12-01,796.72,,4559,4559
17035,2016-11-06,2016-10-16,2016-12-13,3136.29,Frank Delahunt,4560,4560
9206,2016-11-08,2016-10-16,2016-12-13,24.82,,4561,4561
7153,2016-11-08,2016-10-16,2016-12-17,206.05,,4562,4562
90027,2016-11-05,2016-10-18,2016-12-16,2.99,,4563,4563
7154,2016-11-04,2016-10-20,2016-12-12,6.22,,4564,4564
7240,2016-11-05,2016-10-20,2016-12-03,1.73,,4565,4565
7245,2016-10-31,2016-10-19,2016-12-11,663.16,,4566,4566
7255,2016-11-05,2016-10-21,2016-12-05,12.2,,4567,4567
7239,2016-10-31,2016-10-20,2016-12-07,501.33,,4568,4568
10050,2016-11-02,2016-10-18,2016-12-07,5.85,,4569,4569
8004,2016-11-07,2016-10-21,2016-12-01,1276.2,,4570,4570
660,2016-11-06,2016-10-19,2016-12-08,391.59,,4571,4571
17033,2016-10-31,2016-10-21,2016-12-01,4.13,,4572,4572
8150,2016-11-05,2016-10-18,2016-12-15,17.34,,4573,4573
98450,2016-11-06,2016-10-16,2016-12-07,15.8,,4574,4574
8320,2016-11-02,2016-10-16,2016-12-01,63.14,,4575,4575
3089,2016-11-03,2016-10-16,2016-12-03,201.41,,4576,4576
28750,2016-11-04,2016-10-18,2016-12-06,4.01,,4577,4577
2000,2016-11-07,2016-10-20,2016-12-13,9.44,,4578,4578
2000,2016-11-02,2016-10-19,2016-12-18,233.47,,4579,4579
653,2016-11-05,2016-10-21,2016-12-07,166.46,,4580,4580
8673,2016-11-01,2016-10-17,2016-12-02,619.05,,4581,4581
12331,2016-11-05,2016-10-17,2016-12-14,2.08,,4582,4582
8664,2016-11-03,2016-10-16,2016-12-16,316.0,,4583,4583
8735,2016-11-05,2016-10-20,2016-12-09,3.8,,4584,4584
90056,2016-11-02,2016-10-17,2016-12-13,9.61,,4585,4585
172662,2016-11-06,2016-10-19,2016-12-06,0.76,,4586,4586
8920,2016-11-07,2016-10-18,2016-12-18,3.25,,4587,4587
28776,2016-11-01,2016-10-17,2016-12-01,1.44,,4588,4588
90017,2016-11-04,2016-10-18,2016-12-05,0.3,,4589,4589
9819,2016-11-07,2016-10-21,2016-12-03,233.36,,4590,4590
8892,2016-11-02,2016-10-20,2016-12-01,190.38,,4591,4591
9260,2016-10-31,2016-10-19,2016-12-18,4.12,,4592,4592
9165,2016-10-31,2016-10-17,2016-12-15,1721.3,Frank Delahunt,4593,4593
6280,2016-11-05,2016-10-16,2016-12-16,0.65,,4594,4594
90010,2016-11-01,2016-10-18,2016-12-07,6.85,,4595,4595
1587,2016-11-04,2016-10-20,2016-12-09,62.68,,4596,4596
90024,2016-11-03,2016-10-17,2016-12-15,29.01,,4597,4597
1601,2016-10-31,2016-10-20,2016-12-05,89.87,,4598,4598
90057,2016-11-06,2016-10-20,2016-12-01,0.62,,4599,4599
9622,2016-10-31,2016-10-16,2016-12-17,2.15,,4600,4600
9625,2016-11-04,2016-10-19,2016-12-02,38.26,,4601,4601
3664,2016-11-03,2016-10-19,2016-12-05,1002.47,,4602,4602
9815,2016-11-03,2016-10-21,2016-12-13,525.34,,4603,4603
90058,2016-11-08,2016-10-17,2016-12-09,7.18,,4604,4604
60,2016-11-14,2016-10-27,2016-12-15,7.73,,4605,4605
105,2016-11-11,2016-10-26,2016-12-11,1.11,,4606,4606
200,2016-11-12,2016-10-27,2016-12-20,0.56,,4607,4607
4466,2016-11-12,2016-10-25,2016-12-11,10.57,,4608,4608
287,2016-11-11,2016-10-23,2016-12-18,0.66,,4609,4609
388,2016-11-15,2016-10-27,2016-12-16,5.32,,4610,4610
480,2016-11-12,2016-10-26,2016-12-19,2355.46,Frank Delahunt,4611,4611
516,2016-11-14,2016-10-25,2016-12-23,151.11,,4612,4612
90059,2016-11-11,2016-10-26,2016-12-09,1.0,,4613,4613
2396,2016-11-14,2016-10-28,2016-12-12,0.24,,4614,4614
1128,2016-11-09,2016-10-24,2016-12-19,1795.58,Frank Delahunt,4615,4615
1189,2016-11-12,2016-10-27,2016-12-21,13.23,,4616,4616
1273,2016-11-09,2016-10-25,2016-12-10,22.43,,4617,4617
11567,2016-11-09,2016-10-26,2016-12-22,474.18,,4618,4618
90046,2016-11-08,2016-10-27,2016-12-13,8.14,,4619,4619
1485,2016-11-07,2016-10-23,2016-12-18,145.74,,4620,4620
2876,2016-11-14,2016-10-26,2016-12-17,0.56,,4621,4621
4380,2016-11-11,2016-10-23,2016-12-08,44.23,,4622,4622
1650,2016-11-08,2016-10-23,2016-12-19,0.49,,4623,4623
1392,2016-11-09,2016-10-25,2016-12-13,1653.3,Frank Delahunt,4624,4624
90047,2016-11-14,2016-10-26,2016-12-16,61.3,,4625,4625
2242,2016-11-15,2016-10-25,2016-12-18,145.4,,4626,4626
1590,2016-11-11,2016-10-28,2016-12-15,257.21,,4627,4627
3960,2016-11-12,2016-10-26,2016-12-24,7753.26,Frank Delahunt,4628,4628
2555,2016-11-12,2016-10-27,2016-12-18,151.78,,4629,4629
2450,2016-11-12,2016-10-23,2016-12-23,3.45,,4630,4630
2496,2016-11-11,2016-10-26,2016-12-20,11.28,,4631,4631
17037,2016-11-10,2016-10-28,2016-12-14,2.6,,4632,4632
3252,2016-11-08,2016-10-28,2016-12-10,1089.47,,4633,4633
2561,2016-11-15,2016-10-25,2016-12-25,201.87,,4634,4634
1655,2016-11-10,2016-10-25,2016-12-15,34.92,,4635,4635
17031,2016-11-12,2016-10-27,2016-12-08,16.87,,4636,4636
90011,2016-11-12,2016-10-27,2016-12-25,4.49,,4637,4637
9744,2016-11-14,2016-10-23,2016-12-08,56.43,,4638,4638
90051,2016-11-11,2016-10-27,2016-12-08,0.87,,4639,4639
3551,2016-11-11,2016-10-26,2016-12-19,0.63,,4640,4640
90052,2016-11-11,2016-10-24,2016-12-08,0.55,,4641,4641
3924,2016-11-12,2016-10-27,2016-12-25,211.18,,4642,4642
3950,2016-11-07,2016-10-26,2016-12-10,0.66,,4643,4643
90053,2016-11-09,2016-10-25,2016-12-22,4.01,,4644,4644
17032,2016-11-09,2016-10-28,2016-12-20,5.73,,4645,4645
12546,2016-11-10,2016-10-27,2016-12-16,2232.21,Frank Delahunt,4646,4646
4550,2016-11-15,2016-10-26,2016-12-15,8.68,,4647,4647
4692,2016-11-13,2016-10-23,2016-12-18,142.37,,4648,4648
90032,2016-11-14,2016-10-27,2016-12-10,9.48,,4649,4649
4848,2016-11-08,2016-10-28,2016-12-23,9.94,,4650,4650
4950,2016-11-08,2016-10-27,2016-12-18,17.7,,4651,4651
8352,2016-11-11,2016-10-26,2016-12-15,307.49,,4652,4652
9552,2016-11-07,2016-10-24,2016-12-13,942.84,,4653,4653
10000,2016-11-11,2016-10-23,2016-12-11,342.19,,4654,4654
5270,2016-11-09,2016-10-24,2016-12-12,61.23,,4655,4655
5455,2016-11-15,2016-10-28,2016-12-16,11.61,,4656,4656
4425,2016-11-08,2016-10-24,2016-12-14,2477.42,Frank Delahunt,4657,4657
5992,2016-11-13,2016-10-26,2016-12-08,24.73,,4658,4658
6213,2016-11-10,2016-10-25,2016-12-09,188.99,,4659,4659
8112,2016-11-08,2016-10-27,2016-12-11,1968.94,Frank Delahunt,4660,4660
6215,2016-11-15,2016-10-25,2016-12-19,2.75,,4661,4661
6355,2016-11-13,2016-10-24,2016-12-22,8.38,,4662,4662
6359,2016-11-14,2016-10-23,2016-12-24,20.39,,4663,4663
6785,2016-11-14,2016-10-23,2016-12-12,224.06,,4664,4664
6830,2016-11-07,2016-10-25,2016-12-12,13.28,,4665,4665
10754,2016-11-12,2016-10-23,2016-12-10,551.47,,4666,4666
17035,2016-11-07,2016-10-26,2016-12-13,2856.84,Frank Delahunt,4667,4667
9206,2016-11-14,2016-10-26,2016-12-25,24.97,,4668,4668
7153,2016-11-07,2016-10-23,2016-12-13,306.24,,4669,4669
90027,2016-11-13,2016-10-24,2016-12-12,0.97,,4670,4670
7154,2016-11-10,2016-10-26,2016-12-24,7.62,,4671,4671
7240,2016-11-15,2016-10-26,2016-12-08,4.65,,4672,4672
7245,2016-11-08,2016-10-28,2016-12-17,475.62,,4673,4673
7255,2016-11-15,2016-10-24,2016-12-12,14.22,,4674,4674
7239,2016-11-10,2016-10-23,2016-12-08,523.29,,4675,4675
10050,2016-11-09,2016-10-28,2016-12-17,3.59,,4676,4676
8004,2016-11-15,2016-10-26,2016-12-17,841.05,,4677,4677
660,2016-11-12,2016-10-27,2016-12-10,365.63,,4678,4678
17033,2016-11-08,2016-10-24,2016-12-13,6.61,,4679,4679
8150,2016-11-12,2016-10-26,2016-12-23,16.04,,4680,4680
98450,2016-11-13,2016-10-27,2016-12-25,11.99,,4681,4681
8320,2016-11-12,2016-10-26,2016-12-12,52.15,,4682,4682
3089,2016-11-11,2016-10-28,2016-12-10,181.77,,4683,4683
28750,2016-11-14,2016-10-27,2016-12-22,7.11,,4684,4684
2000,2016-11-12,2016-10-24,2016-12-16,262.7,,4685,4685
99166,2016-11-10,2016-10-28,2016-12-23,11.19,,4686,4686
653,2016-11-11,2016-10-27,2016-12-24,119.96,,4687,4687
8673,2016-11-08,2016-10-26,2016-12-24,346.61,,4688,4688
12331,2016-11-10,2016-10-26,2016-12-15,2.99,,4689,4689
8664,2016-11-14,2016-10-26,2016-12-09,418.84,,4690,4690
8735,2016-11-09,2016-10-26,2016-12-08,1.78,,4691,4691
90056,2016-11-07,2016-10-23,2016-12-13,9.32,,4692,4692
8920,2016-11-11,2016-10-27,2016-12-09,5.13,,4693,4693
28776,2016-11-09,2016-10-28,2016-12-17,6.67,,4694,4694
173357,2016-11-07,2016-10-25,2016-12-21,1.26,,4695,4695
9819,2016-11-08,2016-10-27,2016-12-24,168.54,,4696,4696
8892,2016-11-13,2016-10-24,2016-12-22,158.08,,4697,4697
9260,2016-11-15,2016-10-27,2016-12-25,1.87,,4698,4698
9165,2016-11-13,2016-10-24,2016-12-21,1231.43,,4699,4699
90010,2016-11-13,2016-10-24,2016-12-21,11.6,,4700,4700
1587,2016-11-12,2016-10-23,2016-12-19,76.38,,4701,4701
90024,2016-11-13,2016-10-27,2016-12-11,49.53,,4702,4702
1601,2016-11-13,2016-10-26,2016-12-08,33.16,,4703,4703
90057,2016-11-08,2016-10-28,2016-12-23,0.86,,4704,4704
9622,2016-11-08,2016-10-28,2016-12-21,5.12,,4705,4705
9625,2016-11-07,2016-10-28,2016-12-09,23.34,,4706,4706
3664,2016-11-12,2016-10-27,2016-12-21,683.44,,4707,4707
9815,2016-11-14,2016-10-23,2016-12-17,564.37,,4708,4708
90058,2016-11-11,2016-10-25,2016-12-18,6.84,,4709,4709
60,2016-11-22,2016-11-04,2016-12-31,9.26,,4710,4710
105,2016-11-20,2016-11-01,2016-12-22,2.31,,4711,4711
4466,2016-11-20,2016-10-30,2016-12-18,12.99,,4712,4712
388,2016-11-18,2016-11-03,2016-12-17,5.65,,4713,4713
480,2016-11-17,2016-11-02,2016-12-29,3047.28,Frank Delahunt,4714,4714
516,2016-11-21,2016-11-01,2016-12-16,158.13,,4715,4715
2396,2016-11-17,2016-10-31,2016-12-19,0.26,,4716,4716
1128,2016-11-15,2016-10-31,2016-12-29,1841.61,Frank Delahunt,4717,4717
1189,2016-11-16,2016-11-04,2016-12-30,7.09,,4718,4718
1273,2016-11-19,2016-10-30,2016-12-25,12.54,,4719,4719
11567,2016-11-15,2016-11-01,2016-12-22,381.38,,4720,4720
1485,2016-11-20,2016-10-30,2016-12-20,115.56,,4721,4721
2876,2016-11-20,2016-11-01,2016-12-16,0.58,,4722,4722
4380,2016-11-16,2016-10-30,2016-12-21,18.64,,4723,4723
1650,2016-11-17,2016-11-01,2016-12-27,0.1,,4724,4724
1392,2016-11-17,2016-11-02,2016-12-25,1317.6,Frank Delahunt,4725,4725
90047,2016-11-22,2016-10-30,2016-12-18,12.56,,4726,4726
2242,2016-11-17,2016-11-03,2017-01-01,146.48,,4727,4727
1590,2016-11-21,2016-10-31,2016-12-17,136.5,,4728,4728
3960,2016-11-15,2016-10-30,2016-12-19,8468.22,Frank Delahunt,4729,4729
2555,2016-11-17,2016-11-03,2016-12-23,145.58,,4730,4730
2450,2016-11-17,2016-10-30,2016-12-21,3.92,,4731,4731
2496,2016-11-14,2016-11-03,2016-12-28,15.85,,4732,4732
17037,2016-11-21,2016-10-30,2016-12-22,0.82,,4733,4733
3252,2016-11-15,2016-11-03,2016-12-21,1050.97,,4734,4734
2561,2016-11-19,2016-11-03,2016-12-16,193.39,,4735,4735
1655,2016-11-19,2016-10-31,2016-12-25,34.21,,4736,4736
17031,2016-11-21,2016-11-01,2016-12-27,36.01,,4737,4737
90011,2016-11-18,2016-11-01,2016-12-28,4.2,,4738,4738
9744,2016-11-15,2016-11-03,2016-12-30,189.33,,4739,4739
3551,2016-11-15,2016-11-03,2016-12-27,0.66,,4740,4740
90052,2016-11-19,2016-11-03,2016-12-18,0.5,,4741,4741
3924,2016-11-14,2016-10-30,2016-12-29,174.73,,4742,4742
3950,2016-11-14,2016-11-03,2016-12-25,64.23,,4743,4743
90053,2016-11-15,2016-11-02,2016-12-16,2.33,,4744,4744
17032,2016-11-18,2016-10-30,2016-12-20,3.23,,4745,4745
12546,2016-11-15,2016-11-03,2016-12-31,2326.49,Frank Delahunt,4746,4746
4550,2016-11-21,2016-10-31,2017-01-01,6.62,,4747,4747
4692,2016-11-19,2016-11-01,2016-12-27,168.51,,4748,4748
90032,2016-11-20,2016-11-01,2016-12-24,82.26,,4749,4749
4848,2016-11-17,2016-11-02,2016-12-26,8.02,,4750,4750
4950,2016-11-19,2016-10-31,2016-12-25,29.1,,4751,4751
8352,2016-11-17,2016-10-30,2016-12-27,179.98,,4752,4752
9552,2016-11-15,2016-11-04,2016-12-23,1105.04,,4753,4753
10000,2016-11-15,2016-10-31,2016-12-22,429.04,,4754,4754
5270,2016-11-14,2016-10-30,2016-12-24,17.35,,4755,4755
5455,2016-11-18,2016-10-30,2016-12-28,12.39,,4756,4756
4425,2016-11-15,2016-10-30,2017-01-01,2592.78,Frank Delahunt,4757,4757
5992,2016-11-22,2016-11-04,2016-12-19,38.06,,4758,4758
6213,2016-11-21,2016-10-30,2016-12-17,196.16,,4759,4759
8112,2016-11-22,2016-10-31,2016-12-18,1657.91,Frank Delahunt,4760,4760
6215,2016-11-14,2016-11-04,2016-12-15,3.38,,4761,4761
6355,2016-11-18,2016-11-03,2016-12-30,10.05,,4762,4762
6359,2016-11-19,2016-10-31,2016-12-18,147.85,,4763,4763
6785,2016-11-18,2016-11-04,2016-12-23,319.51,,4764,4764
6830,2016-11-20,2016-11-01,2016-12-30,8.28,,4765,4765
10754,2016-11-14,2016-10-31,2016-12-29,765.54,,4766,4766
17035,2016-11-14,2016-11-01,2016-12-23,3463.79,Frank Delahunt,4767,4767
9206,2016-11-17,2016-10-30,2016-12-26,36.73,,4768,4768
7153,2016-11-18,2016-11-01,2016-12-23,264.55,,4769,4769
90027,2016-11-19,2016-10-31,2016-12-16,2.44,,4770,4770
